DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
21-Feb-2022;07:38:35;LV_f11_MF;1;0.000000;378.23;1;5;2000;1;5;1;50
21-Feb-2022;07:44:30;LV_f11_MF;2;0.000001;355.65;1;5;2000;1;5;1;50
21-Feb-2022;07:50:25;LV_f11_MF;3;0.000002;354.94;1;5;2000;1;5;1;50
21-Feb-2022;07:56:15;LV_f11_MF;4;0.000000;350.06;1;5;2000;1;5;1;50
21-Feb-2022;08:02:13;LV_f11_MF;5;0.000001;357.25;1;5;2000;1;5;1;50
21-Feb-2022;08:08:31;LV_f13_MF;1;147.318377;378.03;1;5;2000;1;5;1;50
21-Feb-2022;08:14:38;LV_f13_MF;2;36.432506;367.28;1;5;2000;1;5;1;50
21-Feb-2022;08:21:24;LV_f13_MF;3;332.444136;405.44;1;5;2000;1;5;1;50
21-Feb-2022;08:28:55;LV_f13_MF;4;28.670429;451.28;1;5;2000;1;5;1;50
21-Feb-2022;08:35:21;LV_f13_MF;5;112.344753;386.16;1;5;2000;1;5;1;50
21-Feb-2022;08:45:26;LV_f14_MF;1;0.250009;604.31;1;5;2000;1;5;1;50
21-Feb-2022;08:55:41;LV_f14_MF;2;0.250027;615.74;1;5;2000;1;5;1;50
21-Feb-2022;09:05:36;LV_f14_MF;3;0.250012;594.06;1;5;2000;1;5;1;50
21-Feb-2022;09:15:50;LV_f14_MF;4;0.250036;614.27;1;5;2000;1;5;1;50
21-Feb-2022;09:26:14;LV_f14_MF;5;0.250034;624.11;1;5;2000;1;5;1;50
21-Feb-2022;09:33:33;LV_f15_MF;1;1135.752816;438.73;1;5;2000;1;5;1;50
21-Feb-2022;09:42:09;LV_f15_MF;2;5993.411943;515.73;1;5;2000;1;5;1;50
21-Feb-2022;09:48:47;LV_f15_MF;3;6318.897380;398.80;1;5;2000;1;5;1;50
21-Feb-2022;09:56:31;LV_f15_MF;4;8340.372132;463.75;1;5;2000;1;5;1;50
21-Feb-2022;10:03:03;LV_f15_MF;5;9822.520758;391.38;1;5;2000;1;5;1;50
21-Feb-2022;10:22:04;LV_f16_MF;1;423.265988;1141.16;1;5;2000;1;5;1;50
21-Feb-2022;10:41:49;LV_f16_MF;2;293.811183;1185.38;1;5;2000;1;5;1;50
21-Feb-2022;11:02:26;LV_f16_MF;3;593.486944;1236.67;1;5;2000;1;5;1;50
21-Feb-2022;11:22:42;LV_f16_MF;4;847.519503;1215.63;1;5;2000;1;5;1;50
21-Feb-2022;11:41:03;LV_f16_MF;5;262.381086;1101.31;1;5;2000;1;5;1;50
21-Feb-2022;11:50:21;LV_f17_MF;1;13.871770;557.96;1;5;2000;1;5;1;50
21-Feb-2022;11:58:18;LV_f17_MF;2;3.710355;476.49;1;5;2000;1;5;1;50
21-Feb-2022;12:08:20;LV_f17_MF;3;14.546640;602.49;1;5;2000;1;5;1;50
21-Feb-2022;12:19:15;LV_f17_MF;4;5.776120;654.93;1;5;2000;1;5;1;50
21-Feb-2022;12:28:14;LV_f17_MF;5;14.470393;539.06;1;5;2000;1;5;1;50
21-Feb-2022;12:33:42;Griewank_d3_e2;1;0.000002;327.70;1;5;2000;1;5;1;50
21-Feb-2022;12:39:05;Griewank_d3_e2;2;0.007397;323.21;1;5;2000;1;5;1;50
21-Feb-2022;12:44:17;Griewank_d3_e2;3;0.007396;311.93;1;5;2000;1;5;1;50
21-Feb-2022;12:49:40;Griewank_d3_e2;4;0.007396;322.56;1;5;2000;1;5;1;50
21-Feb-2022;12:55:10;Griewank_d3_e2;5;0.007398;329.55;1;5;2000;1;5;1;50
21-Feb-2022;13:05:27;Griewank_d5_e2;1;0.210071;617.86;1;5;2000;1;5;1;50
21-Feb-2022;13:16:40;Griewank_d5_e2;2;0.000097;672.79;1;5;2000;1;5;1;50
21-Feb-2022;13:28:00;Griewank_d5_e2;3;0.007699;679.74;1;5;2000;1;5;1;50
21-Feb-2022;13:39:30;Griewank_d5_e2;4;0.000722;689.82;1;5;2000;1;5;1;50
21-Feb-2022;13:50:29;Griewank_d5_e2;5;0.000370;658.82;1;5;2000;1;5;1;50
21-Feb-2022;14:16:54;Griewank_d8_e2;1;0.892143;1585.39;1;5;2000;1;5;1;50
21-Feb-2022;14:41:11;Griewank_d8_e2;2;0.943886;1456.59;1;5;2000;1;5;1;50
21-Feb-2022;15:04:09;Griewank_d8_e2;3;0.815449;1377.63;1;5;2000;1;5;1;50
21-Feb-2022;15:28:36;Griewank_d8_e2;4;0.945200;1467.71;1;5;2000;1;5;1;50
21-Feb-2022;15:52:16;Griewank_d8_e2;5;0.826692;1419.60;1;5;2000;1;5;1;50
21-Feb-2022;15:59:57;Griewank_d3_e6;1;0.043476;460.41;1;5;2000;1;5;1;50
21-Feb-2022;16:06:22;Griewank_d3_e6;2;0.000132;385.36;1;5;2000;1;5;1;50
